Ticker,Nome,Setor,Preço Atual,P/L (P/E),P/VP (P/B),Div. Yield (%),Market Cap,ROE (%),ROIC (%),Data IPO,Lucro >0 (4A)?,Receita Sobe?
SCHW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCHW^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCHW^D,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCKT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCOAU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCOR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCPE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCPE.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCPE.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCPH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCPL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCPS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SEE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SEED,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SEEL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SEER,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SEIC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SELB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SELF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SEM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SENEA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SENEB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SESN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFBC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFBS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFET,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFIX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFNC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFST,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFTW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFTW.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCSC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCVL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCVX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCVX.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCVX.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCWX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCYX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SCZ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SDC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SDG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SDGR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SDHY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SDVY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SEAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SEAH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SEAH.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SEAH.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SEAS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SECO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SEDG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFTW.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SFUN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SF^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SF^B,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SF^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGAM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGAMU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGAMW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGBX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGEN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGLB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGLBW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGMA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGMO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGMS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGOC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGRP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGRY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGTX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SGU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHACU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHAK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHBI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHEL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHEN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHIP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHIPW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHIPZ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHLD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHLX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHOO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHOP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHO^E,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHO^F,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHSP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SHYF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIBN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SID,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIEB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIEN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIFY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIGA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIGI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIGIP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SII,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SILC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SILK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIMO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SINA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SINO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SINT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIOX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIRI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SITC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SITC^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SITC^K,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SITE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SITM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIVB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIVBP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SIX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SJ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SJI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SJIJ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SJIU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SJM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SJR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SJT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SJW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SKLZ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SKLZ.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SKM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SKOR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SKT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SKX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SKY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SKYU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SKYW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SKYY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLAB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLCA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLCE3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLCRU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLCT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLDB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLGG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLGL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLGN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLG^I,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLMBP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLNO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLQD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLQT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLRC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLRX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SLVO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMAR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMBC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMBK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMCI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMCP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMED,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMFG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMHI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMID,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMIT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMLP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMMF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMMT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMPL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMSI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMTC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMTI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMTO3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SMTX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNAP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNBR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNCA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNCR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SND,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNDE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNDL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNDR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNDX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNES,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNEX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNFCA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNGX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNGXW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNLN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNOA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNOW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNPR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNPR.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNPR.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNPS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNRHU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNSR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNSS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNUG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNV^D,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNV^E,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SNY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOAC.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOAC.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOCL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOGO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOHO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOHOB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOHON,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOHOO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOHU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOJB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOJC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOJD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOJE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOLN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOLO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOLOW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOLY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOMA3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SON,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SONA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SONM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SONN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SONO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SOXX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPCB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPCE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPEL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPE^B,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPFI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPFR.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPGI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPG^J,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPKE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPKEP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPLK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPLP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPLP^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPNE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPNS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPNV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPNV.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPNV.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPOK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPOT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPPI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPQQ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPRB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPRO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPRQ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPRQ.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPRQ.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPRT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPSC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPTN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPWH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPWR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPXC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SPXX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SQ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SQBG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SQFT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SQLV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SQM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SQNS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SQQQ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SQZ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRACU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRACW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRAX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRCE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRCL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRC^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRDX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SREA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRET,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SREV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRE^B,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRGA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRG^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRLP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRNE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRPT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRRA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRRK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRSA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRSAU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRSAW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRTS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SRV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SR^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSBI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSKN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSNC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSNT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSPK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSPKU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSPKW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSRM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSSS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSTI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSTK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
SSYS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ST,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
STAA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
STAF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
STAG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
STAG^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
STAR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
STAR^D,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
